UserID,Age,UserSegment,Recency,Account,LastProduct 
84762,47,C,Active,0,Money
84763,23,C,Active,1,Car 
84764,24,C,Active,0,Home
84765,62,A,Active,0,Car 
84766,61,A,Active,0,Car
84767,59,C,Active,1,Money
84768,23,A,Active,1,Car 
84769,28,C,Active,1,Car
84770,18,C,Active,1,Money
84771,26,C,Active,1,Money 
84772,34,C,Active,1,Car
84773,44,C,Active,1,Car
84774,41,B,Active,1,Car 
84775,53,C,Active,1,Car 
84776,22,C,Active,1,Home
84777,30,A,Active,0,Car 
84778,50,C,Active,1,Home
84779,21,A,Active,1,Home
84780,54,C,Active,0,Car
84781,40,B,Active,1,Car 
84782,46,B,Active,0,Car 
84783,42,B,Active,0,Car 
84784,29,C,Active,1,Home
84785,18,C,Active,0,Car
84786,49,A,Active,0,Car
84787,64,C,Active,1,Car
84788,29,C,Active,1,Money 
84789,35,C,Active,0,Car 
84790,37,C,Active,1,Home
84791,20,C,Active,1,Car
84792,26,C,Active,1,Car 
84793,48,C,Active,0,Car
84794,27,C,Active,1,Car
84795,27,C,Active,0,Home
84796,22,C,Active,0,Money 
84797,18,A,Active,1,Home
84798,57,A,Active,0,Home
84799,19,C,Active,1,Money
84800,35,C,Active,1,Car
84801,61,C,Active,0,Car
84802,51,C,Active,1,Car
84803,67,C,Active,0,Car 
84804,35,C,Active,1,Home
84805,19,C,Active,1,Car
84806,22,C,Active,1,Car 
84807,44,C,Active,0,Home
84808,30,C,Active,1,Car
84809,36,C,Active,0,Home
84810,29,C,Active,0,Car 
84811,25,B,Active,1,Car 
84812,23,C,Active,0,Car
84813,22,C,Active,0,Car
84814,32,C,Active,0,Home
84815,42,C,Active,0,Car
84816,32,C,Active,1,Money 
84817,37,C,Active,0,Money
84818,56,C,Active,0,Car 
84819,29,A,Active,1,Money
84820,57,C,Active,0,Home
84821,31,C,Active,0,Money 
84822,20,C,Active,1,Home
84823,38,C,Active,0,Car
84824,18,C,Active,1,Car
84825,31,C,Active,0,Car 
84826,60,A,Active,0,Car
84827,39,C,Active,1,Car
84828,31,B,Active,1,Home
84829,32,C,Active,1,Car 
84830,40,A,Active,0,Money
84831,47,B,Active,1,Car
84832,73,A,Active,1,Money 
84833,55,A,Active,0,Car
84834,27,C,Active,1,Money 
84835,21,A,Active,1,Money
84836,49,C,Active,1,Home
84837,63,C,Active,1,Car 
84838,43,C,Active,1,Money
84839,54,C,Active,0,Home
84840,49,B,Active,1,Car
84841,22,C,Active,1,Home
84842,58,C,Active,1,Car
84843,50,C,Active,0,Money
84844,27,C,Active,0,Car 
84845,67,B,Active,0,Car
84846,23,C,Active,1,Home
84847,27,C,Active,1,Car
84848,67,B,Active,1,Home
84849,53,C,Active,1,Car
84850,42,C,Active,1,Home
84851,26,C,Active,1,Car
84852,26,C,Active,1,Home
84853,21,C,Active,1,Car
84854,52,C,Active,1,Home
84855,36,A,Active,1,Money
84856,18,C,Active,1,Car
84857,57,A,Active,0,Money 
84858,36,A,Active,1,Car
84859,33,C,Active,1,Home
84860,44,C,Active,1,Money 
84861,28,A,Active,1,Money
84862,32,C,Active,1,Car
84863,26,C,Active,1,Money
84864,32,B,Active,1,Car
84865,38,A,Active,1,Car
84866,33,C,Active,1,Money 
84867,21,C,Active,1,Home
84868,51,C,Active,0,Car
84869,36,A,Active,1,Car
84870,31,C,Active,0,Car
84871,46,C,Active,0,Home
84872,19,C,Active,0,Car
84873,68,C,Active,1,Money
84874,25,C,Active,1,Car 
84875,43,A,Active,1,Home
84876,30,C,Active,0,Home
84877,33,B,Active,1,Car
84878,33,B,Active,1,Car
84879,61,C,Active,1,Home
84880,45,C,Active,0,Car
84881,35,B,Active,0,Money
84882,46,A,Active,1,Money
84883,33,C,Active,0,Car 
84884,51,C,Active,1,Car
84885,34,A,Active,1,Home
84886,31,C,Active,0,Home
84887,19,C,Active,1,Car
84888,50,C,Active,1,Car
84889,23,C,Active,1,Money
84890,38,C,Active,1,Car
84891,55,C,Active,0,Car 
84892,20,C,Active,1,Money
84893,36,B,Active,1,Car 
84894,43,C,Active,0,Car
84895,51,B,Active,0,Money 
84896,21,C,Active,0,Money
84897,64,A,Active,1,Money 
84898,50,C,Active,0,Home
84899,38,C,Active,0,Home
84900,32,C,Active,1,Home
84901,33,C,Active,1,Car
84902,40,A,Active,1,Car
84903,33,B,Active,0,Car
84904,40,A,Active,1,Car
84905,49,C,Active,0,Home
84906,24,C,Active,1,Money 
84907,29,A,Active,0,Car
84908,48,B,Active,0,Car
84909,35,C,Active,1,Money
84910,38,B,Active,0,Car 
84911,41,A,Active,0,Money 
84912,18,C,Active,1,Home
84913,36,A,Active,0,Car
84914,27,C,Active,1,Home
84915,38,C,Active,1,Money 
84916,31,C,Active,0,Money
84917,27,C,Active,1,Money
84918,70,C,Active,1,Money
84919,34,C,Active,1,Home
84920,50,B,Active,0,Home
84921,47,B,Active,0,Car
84922,21,B,Active,0,Home
84923,31,B,Active,1,Car
84924,29,C,Active,1,Car
84925,29,C,Active,0,Home
84926,42,B,Active,0,Car
84927,31,A,Active,0,Money 
84928,19,C,Active,0,Home
84929,33,C,Active,0,Home
84930,25,C,Active,1,Car
84931,30,C,Active,0,Money 
84932,41,C,Active,1,Home
84933,30,C,Active,1,Car 
84934,39,B,Active,0,Car 
84935,19,C,Active,1,Money 
84936,32,B,Active,1,Home
84937,34,B,Active,1,Car 
84938,66,A,Active,1,Money 
84939,28,C,Active,0,Home
84940,39,A,Active,0,Car
84941,27,C,Active,1,Car
84942,29,A,Active,1,Car
84943,25,C,Active,1,Home
84944,52,C,Active,0,Money 
84945,54,A,Active,1,Home
84946,22,B,Active,1,Car
84947,24,C,Active,1,Car 
84948,35,NULL,NULL,0,0
84949,44,A,Active,0,Car 
84950,35,C,Active,1,Car
84951,41,A,Active,0,Car 
84952,49,C,Active,0,Car
84953,22,C,Active,1,Money
84954,51,A,Active,0,Car
84955,27,B,Active,1,Money
84956,37,B,Active,1,Car 
84957,20,A,Active,0,Home
84958,25,C,Active,0,Home
84959,71,C,Active,0,Money
84960,74,C,Active,0,Money
84961,32,C,Active,1,Money
84962,32,C,Active,0,Car
84963,61,A,Active,1,Home
84964,60,C,Active,0,Car 
84965,50,C,Active,0,Car
84966,33,B,Active,1,Home
84967,43,B,Active,1,Car
84968,28,C,Active,1,Money
84969,22,C,Active,1,Car
84970,23,C,Active,1,Car
84971,39,C,Active,1,Home
84972,30,NULL,NULL,0,0
84973,26,C,Active,0,Car
84974,28,C,Active,1,Car
84975,60,A,Active,0,Home
84976,30,C,Active,1,Car
84977,26,C,Active,1,Car
84978,27,C,Active,1,Home
84979,35,NULL,NULL,0,0
84980,27,C,Active,0,Car
84981,35,B,Active,1,Car
84982,46,B,Active,1,Car
84983,18,C,Active,1,Money 
84984,37,A,Active,1,Car
84985,37,NULL,NULL,0,0
84986,63,NULL,NULL,0,0
84987,56,C,Active,0,Car
84988,39,A,Active,1,Home
84989,25,C,Active,1,Car
84990,35,C,Active,1,Car
84991,38,B,Active,0,Car 
84992,44,A,Active,0,Car
84993,26,C,Active,0,Car
84994,45,C,Active,1,Home
84995,41,C,Active,1,Money
84996,31,B,Active,1,Home
84997,50,C,Active,0,Home
84998,43,C,Active,1,Home
84999,22,C,Active,1,Car
85000,35,C,Active,0,Car
85001,18,C,Active,1,Car 
85002,31,NULL,NULL,0,0
85003,25,C,Active,0,Home
85004,23,C,Active,1,Car
85005,23,A,Active,0,Car
85006,55,B,Active,0,Car 
85007,23,A,Active,1,Home
85008,23,C,Active,1,Car
85009,18,C,Active,0,Home
85010,45,C,Active,0,Home
85011,20,C,Active,1,Car
85012,31,B,Active,1,Car
85013,19,C,Active,1,Car 
85014,20,C,Active,1,Car
85015,64,A,Active,1,Money 
85016,44,A,Active,0,Home
85017,35,NULL,NULL,0,0
85018,23,C,Active,0,Home
85019,35,NULL,NULL,0,0
85020,25,C,Active,1,Car
85021,65,C,Active,1,Car 
85022,32,A,Active,1,Car
85023,43,B,Active,1,Home
85024,28,C,Active,1,Home
85025,37,C,Active,0,Car
85026,18,C,Active,1,Home
85027,37,A,Active,1,Home
85028,60,C,Active,1,Car
85029,60,C,Active,0,Home
85030,49,C,Active,1,Home
85031,67,B,Active,1,Money
85032,18,C,Active,0,Money
85033,18,B,Active,1,Car
85034,56,A,Active,0,Car
85035,37,B,Active,1,Car 
85036,25,C,Active,0,Home
85037,58,A,Active,0,Car
85038,36,C,Active,1,Money 
85039,43,C,Active,1,Car
85040,31,C,Active,0,Car
85041,25,C,Active,1,Money 
85042,46,C,Active,1,Car
85043,18,C,Active,1,Car
85044,50,C,Active,1,Money 
85045,44,B,Active,1,Car 
85046,28,A,Active,1,Car
85047,29,C,Active,1,Money
85048,42,C,Active,0,Money 
85049,50,B,Active,0,Money 
85050,56,A,Active,0,Car
85051,47,C,Active,1,Car
85052,60,C,Active,1,Home
85053,18,C,Active,1,Car
85054,46,C,Active,1,Home
85055,28,C,Active,1,Car
85056,36,C,Active,0,Car 
85057,64,C,Active,0,Car
85058,18,C,Active,1,Car
85059,52,C,Active,0,Car 
85060,50,C,Active,0,Car 
85061,64,C,Active,0,Home
85062,18,C,Active,1,Home
85063,43,A,Active,0,Money
85064,34,B,Active,0,Home
85065,20,C,Active,0,Car
85066,25,C,Active,0,Car 
85067,56,C,Active,1,Home
85068,31,A,Active,1,Car 
85069,48,C,Active,1,Home
85070,34,C,Active,1,Car
85071,22,C,Active,1,Car
85072,40,B,Active,0,Car 
85073,59,B,Active,1,Car
85074,27,C,Active,1,Home
85075,28,C,Active,1,Home
85076,30,C,Active,0,Home
85077,20,C,Active,1,Home
85078,35,B,Active,1,Car
85079,40,C,Active,1,Money
85080,20,C,Active,0,Money 
85081,58,B,Active,0,Home
85082,37,A,Active,0,Money 
85083,24,C,Active,0,Home
85084,61,A,Active,0,Money 
85085,50,C,Active,1,Car
85086,18,C,Active,1,Money 
85087,23,C,Active,1,Money 
85088,25,A,Active,0,Home
85089,49,A,Active,0,Home
85090,20,C,Active,1,Car 
85091,48,C,Active,0,Money
85092,68,C,Active,0,Money
85093,33,C,Active,0,Home
85094,52,A,Active,1,Car
85095,53,C,Active,1,Home
85096,24,C,Active,1,Home
85097,64,B,Active,1,Money 
85098,52,A,Active,1,Home
85099,26,C,Active,1,Home
85100,22,C,Active,0,Home
85101,49,B,Active,0,Car
85102,19,C,Active,1,Car
85103,32,C,Active,0,Home
85104,49,C,Active,0,Car
85105,24,C,Active,1,Money
85106,35,A,Active,1,Money 
85107,45,C,Active,1,Car
85108,57,C,Active,0,Home
85109,28,C,Active,0,Money 
85110,39,B,Active,0,Car 
85111,34,C,Active,1,Home
85112,29,C,Active,1,Car
85113,29,A,Active,1,Car
85114,19,C,Active,0,Home
85115,28,C,Active,1,Car 
85116,38,C,Active,0,Car 
85117,21,C,Active,1,Car
85118,53,C,Active,0,Money
85119,46,B,Active,1,Home
85120,44,A,Active,0,Money
85121,25,C,Active,1,Car
85122,18,C,Active,0,Car 
85123,39,B,Active,1,Car 
85124,41,C,Active,0,Car
85125,28,C,Active,0,Car
85126,52,C,Active,0,Car
85127,35,C,Active,1,Home
85128,45,C,Active,0,Home
85129,39,C,Active,0,Home
85130,68,A,Active,0,Money 
85131,40,C,Active,1,Car
85132,24,C,Active,0,Car
85133,56,C,Active,0,Money
85134,24,C,Active,1,Car
85135,35,B,Active,1,Car
85136,25,A,Active,1,Money 
85137,23,C,Active,0,Car 
85138,25,C,Active,0,Home
85139,20,C,Active,0,Car
85140,33,A,Active,1,Car 
85141,20,C,Active,1,Home
85142,70,A,Active,0,Money 
85143,42,A,Active,1,Car 
85144,51,C,Active,0,Home
85145,29,C,Active,1,Car
85146,32,A,Active,1,Home
85147,30,B,Active,1,Car 
85148,40,B,Active,1,Car 
85149,30,C,Active,1,Money
85150,26,A,Active,1,Money
85151,44,C,Active,0,Car 
85152,55,C,Active,1,Car
85153,57,B,Active,0,Home
85154,39,C,Active,0,Car
85155,40,C,Active,1,Car
85156,51,C,Active,1,Money 
85157,37,C,Active,0,Car
85158,24,C,Active,0,Car
85159,66,C,Active,0,Money 
85160,24,C,Active,1,Home
85161,57,A,Active,1,Car 
85162,26,C,Active,1,Money 
85163,28,A,Active,1,Car
85164,18,C,Active,1,Car
85165,20,C,Active,0,Money
85166,25,C,Active,1,Money
85167,47,A,Active,0,Car
85168,57,B,Active,0,Car
85169,51,C,Active,0,Car 
85170,50,C,Active,0,Home
85171,35,C,Active,0,Money 
85172,23,B,Active,1,Money
85173,20,C,Active,1,Car
85174,44,C,Active,1,Home
85175,31,C,Active,1,Car
85176,30,NULL,NULL,0,0
85177,35,C,Active,1,Car 
85178,18,C,Active,0,Home
85179,22,C,Active,1,Money 
85180,72,C,Active,1,Money
85181,24,C,Active,0,Money 
85182,53,B,Active,0,Home
85183,40,C,Active,0,Car
85184,57,A,Active,1,Car
85185,34,C,Active,0,Money 
85186,24,C,Active,0,Car 
85187,33,B,Active,0,Money 
85188,30,C,Active,0,Car
85189,61,C,Active,0,Car
85190,45,C,Active,1,Car
85191,18,C,Active,1,Home
85192,37,B,Active,0,Car 
85193,50,C,Active,1,Money
85194,29,C,Active,1,Car
85195,21,A,Active,1,Car
85196,33,C,Active,1,Car
85197,39,B,Active,1,Car 
85198,32,B,Active,1,Money
85199,53,C,Active,1,Car
85200,33,C,Active,1,Home
85201,25,C,Active,0,Car
85202,28,C,Active,1,Home
85203,54,A,Active,0,Money
85204,51,C,Active,0,Car
85205,29,C,Active,1,Home
85206,39,C,Active,0,Home
85207,36,C,Active,1,Car
85208,46,A,Active,0,Car
85209,27,C,Active,0,Money 
85210,34,NULL,NULL,0,0
85211,29,C,Active,0,Money 
85212,43,C,Active,1,Home
85213,20,C,Active,0,Home
85214,52,A,Active,0,Money
85215,53,B,Active,1,Car
85216,41,B,Active,1,Car
85217,53,C,Active,0,Car
85218,18,C,Active,0,Car
85219,19,C,Active,1,Money
85220,23,C,Active,1,Car
85221,53,C,Active,0,Car
85222,48,C,Active,0,Car
85223,65,C,Active,0,Car
85224,39,C,Active,1,Car
85225,50,A,Active,0,Car
85226,36,B,Active,1,Home
85227,63,B,Active,0,Car
85228,41,C,Active,1,Car
85229,50,A,Active,1,Car
85230,40,C,Active,1,Home
85231,58,C,Active,0,Home
85232,61,C,Active,1,Home
85233,29,B,Active,0,Home
85234,18,C,Active,1,Home
85235,64,C,Active,0,Money 
85236,19,C,Active,0,Car
85237,25,B,Active,0,Car
85238,55,A,Active,0,Home
85239,31,B,Active,0,Home
85240,44,C,Active,0,Home
85241,32,C,Active,0,Car
85242,48,A,Active,0,Money
85243,24,C,Active,0,Car
85244,23,C,Active,1,Home
85245,38,B,Active,0,Car 
85246,33,C,Active,0,Car
85247,30,C,Active,1,Car
85248,71,C,Active,1,Money
85249,18,C,Active,0,Car
85250,33,C,Active,1,Home
85251,51,A,Active,0,Car
85252,23,C,Active,1,Money
85253,24,C,Active,1,Home
85254,47,C,Active,0,Car
85255,47,B,Active,1,Car
85256,45,B,Active,0,Home
85257,45,C,Active,1,Home
85258,41,C,Active,0,Car
85259,39,C,Active,1,Home
85260,30,C,Active,0,Car
85261,25,A,Active,0,Car 
85262,21,C,Active,0,Car
85263,51,C,Active,1,Home
85264,38,C,Active,1,Car
85265,60,A,Active,0,Money 
85266,67,C,Active,0,Home
85267,27,C,Active,1,Car 
85268,26,C,Active,1,Car 
85269,60,B,Active,1,Home
85270,34,C,Active,1,Car 
85271,28,C,Active,1,Money
85272,36,A,Active,1,Home
85273,24,C,Active,0,Home
85274,23,C,Active,1,Car
85275,25,C,Active,1,Car
85276,60,C,Active,0,Car
85277,29,C,Active,1,Car 
85278,47,A,Active,0,Home
85279,20,C,Active,1,Car
85280,30,C,Active,1,Home
85281,32,C,Active,1,Home
85282,52,C,Active,1,Home
85283,39,B,Active,1,Car 
85284,75,C,Active,1,Money
85285,32,C,Active,1,Money 
85286,37,C,Active,1,Car
85287,24,B,Active,0,Car
85288,38,C,Active,0,Home
85289,56,C,Active,0,Car
85290,58,C,Active,1,Money
85291,45,C,Active,1,Money 
85292,41,C,Active,1,Home
85293,40,C,Active,0,Money 
85294,23,C,Active,1,Home
85295,44,C,Active,1,Money
85296,27,A,Active,0,Car
85297,30,C,Active,0,Money 
85298,18,C,Active,1,Home
85299,33,C,Active,0,Money 
85300,67,B,Active,0,Car
85301,52,A,Active,0,Car
85302,25,C,Active,0,Car
85303,18,C,Active,0,Money 
85304,22,C,Active,0,Car 
85305,23,C,Active,0,Car
85306,59,C,Active,1,Car
85307,42,C,Active,1,Car 
85308,54,C,Active,0,Money 
85309,35,C,Active,1,Car
85310,54,C,Active,1,Car 
85311,48,B,Active,0,Car
85312,21,A,Active,0,Home
85313,40,A,Active,1,Car
85314,33,NULL,NULL,0,0
85315,22,B,Active,0,Car
85316,25,C,Active,1,Home
85317,52,C,Active,0,Home
85318,23,C,Active,1,Home
85319,62,C,Active,1,Car
85320,32,C,Active,1,Car 
85321,24,C,Active,1,Car
85322,33,A,Active,1,Car
85323,47,C,Active,0,Car
85324,56,C,Active,0,Car
85325,29,NULL,NULL,0,0
85326,24,C,Active,0,Home
85327,23,B,Active,0,Car
85328,46,C,Active,0,Car
85329,20,C,Active,0,Home
85330,37,B,Active,0,Car 
85331,50,C,Active,0,Car
85332,41,B,Active,0,Home
85333,42,B,Active,1,Home
85334,64,B,Active,0,Car 
85335,29,C,Active,0,Car
85336,28,C,Active,1,Car
85337,18,C,Active,1,Car 
85338,69,C,Active,0,Money
85339,54,C,Active,0,Home
85340,67,C,Active,0,Home
85341,34,A,Active,1,Money 
85342,31,C,Active,1,Car
85343,36,C,Active,0,Home
85344,50,C,Active,1,Car
85345,45,C,Active,1,Car 
85346,50,C,Active,0,Car
85347,30,C,Active,1,Car 
85348,44,C,Active,0,Car
85349,48,C,Active,0,Car
85350,45,C,Active,1,Car
85351,26,C,Active,1,Home
85352,69,C,Active,1,Money
85353,19,C,Active,1,Home
85354,39,C,Active,1,Money 
85355,47,C,Active,0,Home
85356,23,C,Active,0,Money 
85357,30,C,Active,1,Car
85358,30,C,Active,1,Home
85359,46,A,Active,1,Car
85360,36,C,Active,1,Money
85361,23,C,Active,1,Car 
85362,25,C,Active,1,Money 
85363,30,C,Active,0,Money
85364,23,A,Active,0,Money
85365,33,C,Active,1,Car 
85366,35,B,Active,1,Home
85367,54,C,Active,1,Home
85368,38,A,Active,0,Home
85369,18,C,Active,0,Car
85370,47,A,Active,0,Money 
85371,43,B,Active,0,Home
85372,18,C,Active,1,Home
85373,29,C,Active,1,Home
85374,50,C,Active,1,Home
85375,29,C,Active,1,Money
85376,26,C,Active,1,Home
85377,23,A,Active,1,Car
85378,32,B,Active,0,Car
85379,22,C,Active,1,Car
85380,23,C,Active,0,Car
85381,56,C,Active,1,Car
85382,52,A,Active,0,Car
85383,34,C,Active,0,Car
85384,72,C,Active,0,Money
85385,22,C,Active,1,Home
85386,52,A,Active,0,Car
85387,18,C,Active,0,Money
85388,38,C,Active,1,Home
85389,42,C,Active,0,Car
85390,39,C,Active,1,Car 
85391,58,C,Active,0,Car
85392,31,C,Active,0,Home
85393,60,B,Active,0,Money
85394,31,C,Active,0,Money 
85395,70,B,Active,0,Money 
85396,30,A,Active,1,Car
85397,39,B,Active,0,Car 
85398,35,A,Active,0,Car 
85399,31,C,Active,1,Car 
85400,43,C,Active,0,Money 
85401,27,B,Active,0,Car
85402,45,C,Active,0,Home
85403,35,A,Active,1,Car
85404,49,A,Active,0,Money 
85405,55,C,Active,0,Home
85406,48,A,Active,0,Car
85407,28,C,Active,1,Car
85408,19,B,Active,1,Car
85409,29,C,Active,1,Car
85410,27,B,Active,1,Car
85411,54,C,Active,0,Money
85412,24,B,Active,1,Car
85413,21,C,Active,1,Car
85414,37,C,Active,0,Home
85415,46,A,Active,0,Car
85416,41,C,Active,1,Money 
85417,25,A,Active,1,Car
85418,67,C,Active,1,Money
85419,18,C,Active,1,Car
85420,25,B,Active,1,Home
85421,24,B,Active,0,Car
85422,45,C,Active,1,Money
85423,55,C,Active,0,Money
85424,27,C,Active,1,Car
85425,21,C,Active,1,Home
85426,65,C,Active,1,Home
85427,28,C,Active,1,Car
85428,32,NULL,NULL,0,0
85429,28,B,Active,1,Home
85430,24,C,Active,0,Car
85431,27,C,Active,1,Home
85432,28,A,Active,0,Car
85433,46,A,Active,1,Home
85434,46,C,Active,1,Home
85435,36,C,Active,0,Car
85436,26,C,Active,0,Money
85437,48,B,Active,1,Car
85438,20,C,Active,1,Money 
85439,23,C,Active,1,Home
85440,53,C,Active,0,Home
85441,28,C,Active,0,Home
85442,52,C,Active,1,Car
85443,36,A,Active,0,Money 
85444,58,C,Active,1,Car
85445,37,C,Active,1,Money 
85446,21,C,Active,1,Money 
85447,20,C,Active,0,Car 
85448,66,A,Active,0,Money 
85449,26,C,Active,1,Car
85450,37,C,Active,1,Car 
85451,35,C,Active,1,Home
85452,18,C,Active,1,Car
85453,27,C,Active,1,Money
85454,41,C,Active,1,Car 
85455,43,B,Active,0,Car
85456,58,C,Active,0,Car
85457,31,C,Active,0,Car
85458,28,C,Active,1,Money 
85459,18,C,Active,1,Car
85460,48,C,Active,1,Car
85461,23,C,Active,0,Money
85462,27,C,Active,1,Car
85463,24,C,Active,0,Home
85464,45,C,Active,0,Car
85465,24,B,Active,1,Car
85466,32,C,Active,0,Car
85467,44,B,Active,0,Car
85468,56,B,Active,0,Car
85469,44,A,Active,0,Car
85470,51,C,Active,0,Home
85471,19,B,Active,1,Car
85472,24,C,Active,1,Money 
85473,22,C,Active,1,Money
85474,46,C,Active,0,Money 
85475,18,C,Active,1,Home
85476,64,C,Active,0,Car 
85477,19,C,Active,1,Car
85478,37,C,Active,0,Car
85479,37,C,Active,1,Home
85480,37,C,Active,1,Money
85481,36,B,Active,1,Home
85482,30,C,Active,1,Car
85483,51,A,Active,1,Home
85484,26,C,Active,0,Car
85485,29,A,Active,1,Home
85486,24,C,Active,1,Car 
85487,21,C,Active,1,Car 
85488,28,C,Active,0,Car 
85489,27,C,Active,0,Car
85490,43,C,Active,1,Car 
85491,28,B,Active,1,Home
85492,20,C,Active,1,Car
85493,39,C,Active,1,Car
85494,19,C,Active,1,Home
85495,33,NULL,NULL,0,0
85496,41,B,Active,0,Money
85497,21,C,Active,1,Home
85498,70,A,Active,1,Money 
85499,32,NULL,NULL,0,0
85500,38,C,Active,0,Car
85501,24,C,Active,0,Car
85502,19,C,Active,1,Money 
85503,27,A,Active,1,Car
85504,31,C,Active,1,Home
85505,45,C,Active,1,Car
85506,19,C,Active,1,Car 
85507,40,C,Active,1,Car 
85508,19,A,Active,1,Car
85509,58,C,Active,1,Home
85510,35,C,Active,1,Money
85511,37,B,Active,1,Car 
85512,47,C,Active,1,Money 
85513,43,B,Active,0,Home
85514,29,C,Active,1,Home
85515,34,A,Active,1,Car 
85516,23,C,Active,1,Car
85517,36,C,Active,1,Car
85518,22,C,Active,0,Car
85519,52,C,Active,0,Home
85520,61,C,Active,0,Money 
85521,25,C,Active,1,Car 
85522,35,NULL,NULL,0,0
85523,44,C,Active,1,Car
85524,28,C,Active,1,Home
85525,33,C,Active,0,Car
85526,43,C,Active,1,Car
85527,35,C,Active,1,Car
85528,18,C,Active,1,Money 
85529,57,B,Active,0,Home
85530,18,C,Active,0,Car 
85531,34,C,Active,1,Home
85532,42,B,Active,0,Money
85533,44,C,Active,1,Car
85534,71,B,Active,1,Money 
85535,35,C,Active,0,Car
85536,28,C,Active,0,Home
85537,52,C,Active,1,Car
85538,38,C,Active,1,Home
85539,35,B,Active,1,Money 
85540,34,C,Active,0,Money
85541,23,C,Active,0,Car
85542,37,C,Active,0,Car
85543,36,A,Active,1,Car 
85544,61,B,Active,1,Home
85545,32,C,Active,1,Home
85546,56,C,Active,0,Home
85547,49,C,Active,1,Home
85548,24,C,Active,0,Home
85549,60,B,Active,1,Car
85550,23,C,Active,1,Car
85551,47,A,Active,1,Car 
85552,29,C,Active,1,Car
85553,63,C,Active,0,Car
85554,69,A,Active,1,Money 
85555,28,NULL,NULL,0,0
85556,58,B,Active,1,Money 
85557,26,B,Active,1,Car
85558,25,C,Active,1,Car
85559,36,C,Active,0,Car
85560,18,C,Active,1,Car
85561,45,C,Active,0,Car
85562,49,A,Active,0,Car 
85563,47,C,Active,1,Car 
85564,29,C,Active,0,Home
85565,27,C,Active,1,Car
85566,33,C,Active,1,Home
85567,42,C,Active,1,Home
85568,21,C,Active,0,Home
85569,46,C,Active,1,Car 
85570,45,C,Active,1,Home
85571,23,C,Active,0,Home
85572,54,A,Active,1,Car
85573,40,A,Active,0,Home
85574,19,C,Active,0,Car
85575,45,B,Active,1,Car
85576,19,C,Active,1,Home
85577,25,A,Active,0,Home
85578,62,A,Active,0,Car
85579,62,C,Active,0,Car
85580,18,C,Active,0,Home
85581,43,C,Active,1,Home
85582,21,C,Active,1,Money
85583,19,C,Active,0,Money
85584,29,C,Active,1,Money 
85585,22,C,Active,1,Car
85586,34,A,Active,0,Home
85587,31,C,Active,1,Money
85588,33,A,Active,1,Home
85589,36,A,Active,1,Car
85590,19,C,Active,1,Car
85591,27,B,Active,1,Car
85592,21,C,Active,0,Car
85593,32,A,Active,1,Money 
85594,20,B,Active,1,Car
85595,62,C,Active,1,Car
85596,32,NULL,NULL,0,0
85597,18,C,Active,1,Money
85598,40,A,Active,0,Money 
85599,20,C,Active,1,Home
85600,46,C,Active,0,Car
85601,48,C,Active,0,Home
85602,65,C,Active,0,Money
85603,48,C,Active,0,Money 
85604,32,A,Active,0,Car 
85605,30,B,Active,0,Car
85606,40,A,Active,1,Car 
85607,42,A,Active,0,Car
85608,25,C,Active,1,Home
85609,73,C,Active,0,Money
85610,38,C,Active,0,Car
85611,18,B,Active,1,Money 
85612,71,A,Active,0,Money 
85613,58,C,Active,0,Money 
85614,48,C,Active,0,Car 
85615,43,C,Active,1,Money
85616,29,C,Active,0,Car 
85617,30,A,Active,0,Home
85618,30,C,Active,0,Car
85619,27,C,Active,0,Home
85620,75,C,Active,0,Money
85621,59,C,Active,0,Car
85622,28,A,Active,1,Home
85623,59,B,Active,0,Home
85624,44,C,Active,1,Home
85625,33,C,Active,0,Money
85626,44,C,Active,0,Money 
85627,51,C,Active,0,Car
85628,53,NULL,NULL,0,0
85629,34,C,Active,0,Car
85630,45,C,Active,0,Money 
85631,36,C,Active,1,Home
85632,30,C,Active,0,Car
85633,40,C,Active,1,Car
85634,20,C,Active,1,Money
85635,24,C,Active,0,Money
85636,58,C,Active,1,Car 
85637,24,C,Active,0,Car
85638,23,C,Active,1,Money 
85639,35,NULL,NULL,0,0
85640,27,A,Active,0,Home
85641,74,B,Active,0,Money 
85642,19,C,Active,1,Car
85643,44,A,Active,0,Car
85644,56,B,Active,0,Home
85645,36,C,Active,0,Money 
85646,33,C,Active,1,Car
85647,30,C,Active,0,Home
85648,18,C,Active,1,Car
85649,29,A,Active,0,Money 
85650,21,C,Active,1,Car
85651,21,C,Active,0,Car
85652,29,C,Active,1,Car
85653,31,A,Active,1,Car
85654,32,A,Active,1,Car
85655,23,C,Active,0,Car 
85656,61,C,Active,1,Car 
85657,31,C,Active,1,Car
85658,41,C,Active,1,Car
85659,35,C,Active,1,Car
85660,47,C,Active,1,Car
85661,40,C,Active,1,Home
85662,26,C,Active,1,Car
85663,53,B,Active,0,Home
85664,34,C,Active,1,Car
85665,19,C,Active,1,Car
85666,53,C,Active,1,Money 
85667,28,C,Active,1,Money
85668,47,C,Active,1,Home
85669,30,C,Active,1,Money 
85670,50,C,Active,1,Money 
85671,20,C,Active,1,Car
85672,23,B,Active,1,Car
85673,24,C,Active,0,Car
85674,63,C,Active,0,Home
85675,41,B,Active,1,Car
